id,scientific,scientif_1,eventDate,lon,lat,institutio,collection,catalogNum,scientif_2,originalsc,absence,acceptedNa,accepted_1,accessRigh,aphiaID
7acd02fa-0957-4ac7-adee-5f514a53bf6d,Cepphus grylle,"(Linnaeus, 1758)",01/01/2000 00:00,-64.04913,44.38377,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NS001336_BLGU_5341_2000-01-01,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7adf26d9-b172-4dc9-941a-f468fc823a24,Cepphus grylle,"(Linnaeus, 1758)",8/13/78 00:00,-60.08222,55.70001,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000890_BLGU_1991_1978-08-13,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7b7eec4c-9b88-4f32-a7fd-a4d2f4632af7,Cepphus grylle,"(Linnaeus, 1758)",01/01/1984 00:00,-52.83718,47.19155,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000282_BLGU_764_1984-01-01,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7b8088c1-0a01-4b0a-b85a-84687d061e84,Cepphus grylle,,,-63.6,44.67,"Canadian Wildlife Service-Atlantic, Environment Canada",,1177689284_1177765532_719064642,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7b8887df-ec91-4b37-a843-3d7a001f771d,Cepphus grylle,,,-65.33,43.7,"Canadian Wildlife Service-Atlantic, Environment Canada",,1361835644_1884259954_-108963344,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7bbbed82-1b73-4b4b-b7df-665836628b52,Cepphus grylle,"(Linnaeus, 1758)",7/22/65 00:00,-61.26128,46.35939,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NS001348_BLGU_3145_1965-07-22,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7bc4f877-709e-4577-84aa-3bbc3abc6f88,Cepphus grylle,"(Linnaeus, 1758)",8/21/78 00:00,-56.96294,54.48566,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000752_BLGU_1834_1978-08-21,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7bcfdce3-1bfd-4c36-8e0d-b97e03f2a765,Cepphus grylle,"(Linnaeus, 1758)",01/01/1974 00:00,-53.94387,47.45656,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000337_BLGU_922_1974-01-01,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7bffca97-24cb-4204-8a2f-0268b0e00c86,Cepphus grylle,"(Linnaeus, 1758)",1970-06-13T13:15:00,-60.2,46.3,Canadian Wildlife Service,280,280_22685,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7c02f2e9-3f39-4f18-ba89-e81443df3f1d,Cepphus grylle,,,-61.13,48.7,"Canadian Wildlife Service-Atlantic, Environment Canada",,-801551520_642192192_-1406170277,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7c07dd0b-e815-49b1-bece-424a696e3de9,Cepphus grylle,"(Linnaeus, 1758)",1978-06-26T09:50:00,-55.5833,52.1167,Canadian Wildlife Service,280,280_101925,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7c094208-d426-4597-9bf1-5af387d95a23,Cepphus grylle,"(Linnaeus, 1758)",1983-11-05T19:00:00,-68.0667,44.3,Canadian Wildlife Service,280,280_168221,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7c2331fb-d5cf-430d-8e0b-419217c1fcfd,Cepphus grylle,"(Linnaeus, 1758)",7/27/07 00:00,-59.8132,46.17216,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NS003222_BLGU_12181_2007-07-27,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7c4c8057-d914-474c-a60f-932f42795336,Cepphus grylle,"(Linnaeus, 1758)",01/01/2001 00:00,-66.75236,44.61175,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NB002439_BLGU_5396_2001-01-01,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7cb08b0b-10e1-47c9-bd17-d5fec5dfd405,Cepphus grylle,"(Linnaeus, 1758)",2017-03-21T09:37:53,-71.0659,40.3446,NORMANDEAU,1817,1817_45619,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7d1da88c-9259-4170-b1d2-3d4fe1848efa,Cepphus grylle,"(Linnaeus, 1758)",7/30/90 12:00,-60.16275024,47.1866188,ACCD,EOR,31507,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7d5a3d10-be76-4204-aa47-21c1dab967ab,Cepphus grylle,"(Linnaeus, 1758)",07/12/2006 18:17,-68.0587,44.3285,NA,,5253,137130,,FALSE,,,,137130
7d64c448-7972-4e83-8ba7-a9262803d062,Cepphus grylle,"(Linnaeus, 1758)",1979-08-18T12:10:00,-63.55,59.3333,Canadian Wildlife Service,280,280_119745,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7da5bf21-a7d6-4af3-b681-d3ecc8e92281,Cepphus grylle,,,-52.22,53.61,"Canadian Wildlife Service-Atlantic, Environment Canada",,1258482491_1258806681_-1256113532,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7e0e3b1b-0ea5-4a6a-bf52-c3986d1aa0e8,Cepphus grylle,,,-58.48,49.2,"Canadian Wildlife Service-Atlantic, Environment Canada",,896836590_2046568259_-1348639451,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7e19f572-a734-4fe7-b724-60ef402dcd39,Cepphus grylle,"(Linnaeus, 1758)",6/16/07 00:00,-61.51744,46.05675,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NS003460_BLGU_11806_2007-06-16,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7e1d4b2e-f733-4bdc-a5b5-1ab6a81975d8,Cepphus grylle,"(Linnaeus, 1758)",7/24/06 10:10,-68.1779,44.2517,NA,,5819,137130,,FALSE,,,,137130
7e23ce98-3f9e-458a-996d-7570de8992d1,Cepphus grylle,"(Linnaeus, 1758)",1962-07-02T12:00:00Z,-61.04016876,46.61471176,ACCD,EOR,31730,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7e24f9cb-e07c-4650-ba71-a9b1bb4de2a0,Cepphus grylle,"(Linnaeus, 1758)",07/10/2012 00:00,-54.1194,49.812,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF003536_BLGU_10071_2012-07-10,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7e3712b9-8e5a-4206-838c-c553db7740c6,Cepphus grylle,"(Linnaeus, 1758)",1989-07-24T12:00:00Z,-66.78942871,44.78469086,ACCD,EOR,31444,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7e68d18e-77a5-45fd-ae7b-cd5e784d8e72,Cepphus grylle,"(Linnaeus, 1758)",6/21/86 12:00,-63.81055641,46.31604958,ACCD,EOR,31469,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7e6b8595-1770-4580-aa8e-7aacb8f74b6e,Cepphus grylle,"(Linnaeus, 1758)",08/07/1978 00:00,-60.5989,55.90002,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000904_BLGU_2011_1978-08-07,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7eb05cc6-93b1-4eb7-aa84-36be91c2c906,Cepphus grylle,"(Linnaeus, 1758)",8/27/05 13:22,-68.1068,44.3468,NA,,442781,137130,,FALSE,,,,137130
7ece8f74-96c6-401b-abb6-1fb9d3889857,Cepphus grylle,,,-56.79,51.44,"Canadian Wildlife Service-Atlantic, Environment Canada",,1367583303_395742570_1530619074,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7edeff8c-cf4b-4fa2-842d-8e4a730a495b,Cepphus grylle,,,-61.56,50.1,"Canadian Wildlife Service-Atlantic, Environment Canada",,-1636689528_1456033371_-1100583562,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7f04a666-8345-45ff-bbfb-41769f91735b,Cepphus grylle,"(Linnaeus, 1758)",1978-06-25T13:00:00,-55.7167,51.1333,Canadian Wildlife Service,280,280_101832,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7f402650-2c06-4f02-b1f0-1d383ec7a238,Cepphus grylle,"(Linnaeus, 1758)",1983-01-22T20:00:00,-66.2333,44,Canadian Wildlife Service,280,280_159988,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
7ffe95ee-75d5-4615-af52-3f51aaf93f78,Cepphus grylle,"(Linnaeus, 1758)",7/15/89 00:00,-66.14861,43.63744,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NS001170_BLGU_2303_1989-07-15,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
80141df5-48d9-4f29-aca1-022d41515abc,Cepphus grylle,"(Linnaeus, 1758)",6/23/16 00:00,-65.9948,43.6772,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NS001424_BLGU_13286_2016-06-23,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
803b5e2b-38dd-44d0-8166-63633aaf7203,Cepphus grylle,,,-65.52,47.96,"Canadian Wildlife Service-Atlantic, Environment Canada",,1421648014_663909958_698779539,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
804b44db-8642-4caa-9102-aee5bf257aeb,Cepphus grylle,,,-59.65,46.2,"Canadian Wildlife Service-Atlantic, Environment Canada",,1270728399_-1800352280_-300768823,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
80575b29-78c4-4b38-b392-cd5905182167,Cepphus grylle,"(Linnaeus, 1758)",NA,-69.8003,41.7728,USFWS,,681199,137130,,FALSE,,,,137130
805be392-b7ed-4462-8c0d-666ea955d8ac,Cepphus grylle,"(Linnaeus, 1758)",8/15/78 00:00,-58.84083,54.93908,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000772_BLGU_1864_1978-08-15,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
80670ec3-37c1-4d19-ac6e-5b7c6aacc85e,Cepphus grylle,"(Linnaeus, 1758)",08/10/1978 00:00,-60.86556,56.35003,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000968_BLGU_2112_1978-08-10,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
80868776-6e1a-401d-a526-71a7267328ef,Cepphus grylle,"(Linnaeus, 1758)",1979-08-27T09:50:00,-61.9167,57.75,Canadian Wildlife Service,280,280_120885,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
80acf8d3-7197-41c7-91f5-47811192b6b2,Cepphus grylle,"(Linnaeus, 1758)",NA,-67.5586,44.5167,"BOEM, USFWS, NOAA, NAVY",,728399,137130,,FALSE,,,,137130
811d9cf3-c043-4acf-bb29-a8a9319b945a,Cepphus grylle,"(Linnaeus, 1758)",7/31/16 00:00,-66.04508,43.6623,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NS003527_BLGU_13403_2016-07-31,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
815733a9-b540-4fac-8dc1-215a431dff9f,Cepphus grylle,"(Linnaeus, 1758)",7/30/06 13:42,-68.0229,44.3393,NA,,5305,137130,,FALSE,,,,137130
81647e1b-96a8-4785-8f32-3cdc5f1033b1,Cepphus grylle,"(Linnaeus, 1758)",NA,-68.6214,44.1,"BOEM, USFWS, NOAA, NAVY",,728004,137130,,FALSE,,,,137130
81801789-db50-4f33-ac16-a53382c744ff,Cepphus grylle,"(Linnaeus, 1758)",1/30/09 11:26,-73.72693,39.78892,NA,,418881,137130,,FALSE,,,,137130
818422e7-8818-4e6d-b6be-a03d98e5fe8e,Cepphus grylle,"(Linnaeus, 1758)",1978-07-20T12:10:00,-55.55,53.5333,Canadian Wildlife Service,280,280_103506,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
81973261-c2e7-4a75-9e46-c96ef80b12c2,Cepphus grylle,"(Linnaeus, 1758)",1978-06-29T15:20:00,-58.2333,54.2333,Canadian Wildlife Service,280,280_102228,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
8217e8c9-2985-4e3c-9b03-33aec3c74d9a,Cepphus grylle,"(Linnaeus, 1758)",1975-07-22T09:50:00,-59.7667,47.7333,Canadian Wildlife Service,280,280_68704,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
82456898-1c37-45eb-8150-f189ec58b7d9,Cepphus grylle,,,-52.63,47.59,"Canadian Wildlife Service-Atlantic, Environment Canada",,1273771188_-2049035190_1784945544,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
82a04ab5-9003-4b5b-ae3c-1f14f9f5fdde,Cepphus grylle,"(Linnaeus, 1758)",1986-06-28T12:00:00Z,-65.16404724,47.81690979,ACCD,EOR,31409,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
82a9f9af-4c2f-464a-9461-9f31a886ca63,Cepphus grylle,"(Linnaeus, 1758)",7/26/05 10:19,-68.2028,44.1384,NA,,441202,137130,,FALSE,,,,137130
82aedecd-2db9-49cd-a14d-ac9f22f75e40,Cepphus grylle,"(Linnaeus, 1758)",1974-07-20T19:49:00,-55.8333,54.9833,Canadian Wildlife Service,280,280_64951,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
82d61b40-8228-433d-8095-5f5d5a2c3e6a,Cepphus grylle,"(Linnaeus, 1758)",2017-03-21T09:37:53,-71.0658,40.3446,NORMANDEAU,1817,1817_45617,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
830117b7-9ac1-4aef-b454-5afc49a645da,Cepphus grylle,"(Linnaeus, 1758)",7/25/87 12:00,-60.94079971,46.71197891,ACCD,EOR,31493,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
83196dbf-7bd8-4198-89fd-ea9cd6ea0ba3,Cepphus grylle,"(Linnaeus, 1758)",1971-11-01T13:50:00,-66.7833,44.9833,Canadian Wildlife Service,280,280_53708,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
8344f01b-4465-42ae-9687-8841d20e17f0,Cepphus grylle,"(Linnaeus, 1758)",1978-06-26T10:40:00,-55.6167,52.2,Canadian Wildlife Service,280,280_101942,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
835a086f-17f1-40dd-b3c2-997d7f1ccd76,Cepphus grylle,"(Linnaeus, 1758)",1979-08-25T11:05:00,-59.1167,55.1333,Canadian Wildlife Service,280,280_120660,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
837e1377-1d7c-43c0-875b-29ce19f090e6,Cepphus grylle,"(Linnaeus, 1758)",1976-07-30T19:41:00,-59.2167,56.5833,Canadian Wildlife Service,280,280_74852,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
83b28727-4509-48ee-8564-acbaab28592b,Cepphus grylle,,,-64.01,44.48,"Canadian Wildlife Service-Atlantic, Environment Canada",,-1815568076_994443311_-1033060875,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
83cb0a97-b1ea-4eae-92fa-c434ddc05851,Cepphus grylle,,,-65.1,49.31,"Canadian Wildlife Service-Atlantic, Environment Canada",,-801551520_-697217252_-1272042634,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
83fdf3ec-f618-4e21-bb40-52b9f23e62ce,Cepphus grylle,,,-65.4,47.95,"Canadian Wildlife Service-Atlantic, Environment Canada",,58439636_-1020152149_362019829,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
842ab7d4-6291-4b9d-8eb1-166344578fcf,Cepphus grylle,"(Linnaeus, 1758)",7/17/91 00:00,-66.75014,44.66697,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NB000101_BLGU_186_1991-07-17,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
84371a1d-9e65-442e-8419-6eda3c291920,Cepphus grylle,"(Linnaeus, 1758)",08/10/1975 12:00,-61.98831177,45.62620163,ACCD,EOR,31761,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
843c3900-37fe-4cf6-9099-2c1b22848458,Cepphus grylle,"(Linnaeus, 1758)",1977-08-05T11:50:00,-67.5333,59.2833,Canadian Wildlife Service,280,280_85241,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
8440fa64-3ad1-415a-8286-5b271375b2b8,Cepphus grylle,"(Linnaeus, 1758)",6/26/10 00:00,-63.99656,47.06065,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,PE002615_BLGU_12295_2010-06-26,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
84582b04-59ff-4f73-9772-20d1baa989e3,Cepphus grylle,"(Linnaeus, 1758)",NA,-68.687,44.1082,USFWS,,670238,137130,,FALSE,,,,137130
846c9eb1-e1b3-4625-a2dc-919055d11ed0,Cepphus grylle,"(Linnaeus, 1758)",1973-02-20T09:25:00,-61.0333,45.4333,Canadian Wildlife Service,280,280_62593,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
84a0eb58-86be-4c3b-ae82-388a0a5e0ad1,Cepphus grylle,"(Linnaeus, 1758)",7/31/08 00:00,-66.90388,44.6184,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NB003369_BLGU_11951_2008-07-31,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
84c00db5-adc8-4ce6-a739-4f4bed840b8f,Cepphus grylle,"(Linnaeus, 1758)",01/01/1971 00:00,-62.3803,44.82106,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NS001181_BLGU_2498_1971-01-01,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
84f49543-a867-4408-9e8b-2028d122784b,Cepphus grylle,"(Linnaeus, 1758)",07/02/1971 12:00,-59.66574097,46.03327942,ACCD,EOR,31750,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
851f7ae6-a869-4029-acfa-8254fe2fdf3f,Cepphus grylle,"(Linnaeus, 1758)",01/01/1984 00:00,-53.81549,49.54989,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000563_BLGU_1332_1984-01-01,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
8550df59-1a9a-4157-b187-ccdebd8bb3e7,Cepphus grylle,"(Linnaeus, 1758)",1981-02-15T12:20:00,-57.3333,47.5,Canadian Wildlife Service,280,280_138806,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
85520b2a-e642-41af-86e1-214703997fca,Cepphus grylle,"(Linnaeus, 1758)",1979-08-13T09:45:00,-62.5,58.35,Canadian Wildlife Service,280,280_118700,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
85892b59-4d57-460d-af59-8c03c8a9d957,Cepphus grylle,"(Linnaeus, 1758)",06/09/1997 00:00,-61.26128,46.35939,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NS001348_BLGU_4934_1997-06-09,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
85ac45e3-9114-4870-a812-cb56a0969015,Cepphus grylle,"(Linnaeus, 1758)",1973-02-20T08:40:00,-61.0833,45.4167,Canadian Wildlife Service,280,280_62574,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
85ae051e-1831-4c14-ad67-fe0693f89e14,Cepphus grylle,"(Linnaeus, 1758)",05/06/1999,-68.5,53,ICES,DOME-Biota,12135611,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
8638a2ae-c210-47dd-affd-1a69ffe25cb5,Cepphus grylle,"(Linnaeus, 1758)",6/22/06 07:36,-68.2641,44.085,NA,,4449,137130,,FALSE,,,,137130
86441bca-444f-41ab-9895-19da699d519c,Cepphus grylle,,,-58.43,49.23,"Canadian Wildlife Service-Atlantic, Environment Canada",,896836590_103446553_-1889622554,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
865408ae-1323-4e1c-90bc-4dd47c71f19b,Cepphus grylle,,,-53.5,48.23,"Canadian Wildlife Service-Atlantic, Environment Canada",,1270557349_1621758297_1839222334,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
86bedd37-f539-4c05-8808-f83bd10a6b8a,Cepphus grylle,"(Linnaeus, 1758)",NA,-55.55,53.53333,NOAA,,68616,137130,,FALSE,,,,137130
870c6f31-cd2a-449e-8d8f-c5ff06f47882,Cepphus grylle,"(Linnaeus, 1758)",1979-08-14T06:25:00,-59.1,55.3,Canadian Wildlife Service,280,280_118821,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
875cfb65-da0d-4f30-86d0-3f3ca9ba6acc,Cepphus grylle,"(Linnaeus, 1758)",5/22/13 00:00,-61.5426,45.10182,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NS002232_BLGU_12450_2013-05-22,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
87afaee5-8ba4-4b7e-b627-2de0c0867c18,Cepphus grylle,"(Linnaeus, 1758)",1987-07-30T09:40:00,-56.5667,53.8667,Canadian Wildlife Service,280,280_202028,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
87dc3ae3-72e0-4f2a-9abb-adb2e31069ca,Cepphus grylle,"(Linnaeus, 1758)",8/17/86 12:00,-66.79019928,44.72700882,ACCD,EOR,31443,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
87e1b23f-6930-40c9-922c-1df7b981a89c,Cepphus grylle,,,-61.59,47.66,"Canadian Wildlife Service-Atlantic, Environment Canada",,545832393_-461766515_-755397094,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
88531051-29b8-4793-bdc9-c1f3c5f74667,Cepphus grylle,,,-64.36,49.76,"Canadian Wildlife Service-Atlantic, Environment Canada",,843543794_-285541870_-391691543,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
888e02e9-1dcc-4438-8e18-46bf1c451875,Cepphus grylle,"(Linnaeus, 1758)",2001-07-02T12:00:00Z,-66.68476868,44.62965012,ACCD,EOR,31778,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
88cefecc-9a00-42f2-8b8b-95a06b00bbfc,Cepphus grylle,"(Linnaeus, 1758)",12/16/13 08:39,-75.5252,36.79312,"BRI, DOE, BOEM",,756900,137130,,FALSE,,,,137130
88e61f7a-8ea5-4815-92c7-623928b1c2a4,Cepphus grylle,"(Linnaeus, 1758)",7/26/06 10:15,-68.2105,44.1995,NA,,6002,137130,,FALSE,,,,137130
892e625f-a018-494f-97f3-6020d793e37a,Cepphus grylle,,,-60.37,55.78,"Canadian Wildlife Service-Atlantic, Environment Canada",,1380544464_1037043671_1145484878,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
8934d8a8-b7f3-492e-a6e1-d6d58295973a,Cepphus grylle,,,-64.42,48.84,"Canadian Wildlife Service-Atlantic, Environment Canada",,58439636_1239784998_1597783696,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
89809763-d273-4dca-b625-a474ccdda328,Cepphus grylle,"(Linnaeus, 1758)",01/01/1971 00:00,-64.69175,45.33006,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NS001131_BLGU_2913_1971-01-01,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
89acb4c4-1cd9-4c89-88b6-2b0f34119b86,Cepphus grylle,"(Linnaeus, 1758)",05/01/2011 00:00,-61.5426,45.10182,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NS002232_BLGU_9929_2011-05-01,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
89c424f8-5c8d-4813-87c2-59c09147628b,Cepphus grylle,"(Linnaeus, 1758)",06/04/1980 12:00,-60.34700012,46.36671829,ACCD,EOR,31746,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
8a431542-f9a8-4abc-aca1-55b90215845b,Cepphus grylle,"(Linnaeus, 1758)",8/15/78 00:00,-57.93216,54.86665,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000766_BLGU_1856_1978-08-15,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
8a5625f5-7db9-4f0f-8649-550ee95288f3,Cepphus grylle,"(Linnaeus, 1758)",3/13/08 11:33,-74.06019,39.58188,NA,,562783,137130,,FALSE,,,,137130
8a5a94c8-7a2a-4284-aa4e-d88677629bd7,Cepphus grylle,"(Linnaeus, 1758)",6/24/14 00:00,-52.7804,47.23832,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000298_BLGU_12374_2014-06-24,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
8a875897-6d98-4807-b4fa-c18bcb3fbdd9,Cepphus grylle,"(Linnaeus, 1758)",7/24/05 08:57,-68.0267,44.3402,NA,,441032,137130,,FALSE,,,,137130
8a8fde92-deb2-4187-b75b-84c615203522,Cepphus grylle,,,-65.69,49.33,"Canadian Wildlife Service-Atlantic, Environment Canada",,-801551520_685797834_801014306,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
8a95b243-9933-4938-b02e-51bfaff47204,Cepphus grylle,,,-63.2,48.69,"Canadian Wildlife Service-Atlantic, Environment Canada",,1421648014_613103941_-1482946993,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
8aa0ef92-70d7-4b94-913c-81270c2b6990,Cepphus grylle,,,-58.31,55.1,"Canadian Wildlife Service-Atlantic, Environment Canada",,1373407025_1374398817_1782069629,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
8b0785c0-2991-49a9-90cf-e73dba00fd25,Cepphus grylle,"(Linnaeus, 1758)",1977-08-08T12:26:00,-60.1333,58.8333,Canadian Wildlife Service,280,280_85410,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
8b2c57a7-40e3-49f8-8856-861cb72cf363,Cepphus grylle,,,-57.79,51.33,"Canadian Wildlife Service-Atlantic, Environment Canada",,-1636689528_-1693340044_1802151419,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
8b2c7876-8af8-4083-bd3e-a474ac95ae89,Cepphus grylle,"(Linnaeus, 1758)",6/18/16 00:00,-65.30579,43.60258,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NS002259_BLGU_13274_2016-06-18,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
8b4aed11-3dc8-4ca8-b76b-a0688f376538,Cepphus grylle,"(Linnaeus, 1758)",1979-09-01T09:50:00,-60.8333,55.95,Canadian Wildlife Service,280,280_121208,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
8b5abe74-0768-4295-a9e6-88079c5312b0,Cepphus grylle,"(Linnaeus, 1758)",8/13/78 00:00,-59.73221,55.28333,Canadian Wildlife Service - Atlantic Region (CWS - Atlantic),,NF000835_BLGU_1931_1978-08-13,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
8b69cc60-b8d6-43af-bfe4-10eb999bc343,Cepphus grylle,"(Linnaeus, 1758)",1979-08-18T14:10:00,-63.75,59.4,Canadian Wildlife Service,280,280_119769,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
8b6a07a9-0153-4958-83a8-70a3ac7773be,Cepphus grylle,,,-58.46,49.2,"Canadian Wildlife Service-Atlantic, Environment Canada",,1421648014_434198770_463886872,urn:lsid:marinespecies.org:taxname:137130,,FALSE,,,,137130
