scientificName,decimalLongitude,decimalLatitude
Desmophyllum pertusum,-79.87000275,30.52000046
Desmophyllum dianthus,155.5299988,-28.35000038
Desmophyllum pertusum,-84.7323,26.20435
Desmophyllum pertusum,-79.78500366,25.70999908
Desmophyllum pertusum,-79.80999756,29.64999962
Desmophyllum pertusum,-10.31000042,60.36999893
Desmophyllum pertusum,8.81000042,64.40000153
Desmophyllum pertusum,-79.3133316,27.06666946
Desmophyllum pertusum,6.260000229,-26.18000031
Desmophyllum pertusum,-11.68000031,51.40000153
Desmophyllum pertusum,6.4933,62.6267
Desmophyllum dianthus,-117.43665,32.61493
Desmophyllum pertusum,22.43000031,70.16999817
Desmophyllum dianthus,-119.47403,33.91851
Desmophyllum dianthus,-74.59999847,-48.15000153
Desmophyllum pertusum,14.3726182,68.92972562
Desmophyllum pertusum,-7.329999924,58.59999847
Desmophyllum dianthus,-178.65,-43.06666667
Desmophyllum pertusum,-91.50667,27.78167
Desmophyllum pertusum,-91.44999695,-1
Desmophyllum,-125.0945,48.1284
Desmophyllum pertusum,10.47000027,59.06000137
Desmophyllum pertusum,-119.13867,33.70941
Desmophyllum pertusum,5.619999886,-1.379999995
Desmophyllum,-125.18005,48.14309
Desmophyllum dianthus,160.415,-52.48733333
Desmophyllum pertusum,-11.25,50.58000183
Desmophyllum,-125.01403,48.25874
Desmophyllum pertusum,14.3782946,68.9305514
Desmophyllum dianthus,-176.917833,-42.837833
Desmophyllum pertusum,-6,47
Desmophyllum dianthus,179.6699982,-43.54999924
Desmophyllum dianthus,175.3,-49.9
Desmophyllum pertusum,-17.22999954,59.20000076
Desmophyllum dianthus,-117.79246,32.74264
Desmophyllum dianthus,147.2599945,-44.27999878
Desmophyllum pertusum,-77.47414,32.26762
Desmophyllum dianthus,-75,-52.93000031
Desmophyllum pertusum,17.252883,69.882854
Desmophyllum pertusum,-79.62788,28.46336
Desmophyllum pertusum,9.493890847,65.10619693
Desmophyllum dianthus,-179.764167,-43.4645
Desmophyllum pertusum,-93.58556,27.42728
Desmophyllum dianthus,178.8000031,-35.40999985
Desmophyllum pertusum,6.260000229,-26.18000031
Desmophyllum pertusum,-79.61432,28.04131
Desmophyllum pertusum,-79.23832703,28.74167061
Desmophyllum pertusum,-79.76052,28.31956
Desmophyllum dianthus,-126.85895,48.69123
Desmophyllum dianthus,167.6329956,-50.63299942
Desmophyllum pertusum,-15.77999973,55.5
Desmophyllum pertusum,-15.77999973,55.5
Desmophyllum dianthus,166.0670013,-48.94166946
Desmophyllum pertusum,-9.899999619,40.08000183
Desmophyllum pertusum,-79.61445,28.04165
Desmophyllum pertusum,5.557345,59.8322
Desmophyllum dianthus,-178.4900055,-30.56999969
Desmophyllum pertusum,14.40082708,68.92627303
Desmophyllum dianthus,171.9100037,-34.08000183
Desmophyllum pertusum,-12.31939983,-37.0306015
Desmophyllum pertusum,28.98999977,70.98000336
Desmophyllum pertusum,-12.64999962,60.43333435
Desmophyllum pertusum,-119.47258,33.91968
Desmophyllum dianthus,-119.35953,32.8976
Desmophyllum pertusum,8.260000229,66.98000336
Desmophyllum,-125.01126,48.24295
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,6.610000134,64.62000275
Desmophyllum,-125.01296,48.25623
Desmophyllum pertusum,5.814084,63.669251
Desmophyllum pertusum,-84.73248,26.19922
Desmophyllum dianthus,149.3000031,-38.36999893
Desmophyllum dianthus,-118.40859,32.72436
Desmophyllum dianthus,-29.47999954,59.99000168
Desmophyllum pertusum,-88.37761,29.06901
Desmophyllum dianthus,166.0599976,-48.93000031
Desmophyllum dianthus,-79.2333,7.525
Desmophyllum dianthus,169.9799957,-33.25
Desmophyllum pertusum,7.900000095,63.93000031
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,-88.387,29.102
Desmophyllum dianthus,-73.76670074,-52.75830078
Desmophyllum pertusum,11.10499954,66.97000122
Desmophyllum pertusum,8,64.05999756
Desmophyllum pertusum,-17.23500061,59.18500137
Desmophyllum dianthus,-117.98652,32.65264
Desmophyllum dianthus,-119.48682,33.92151
Desmophyllum pertusum,10.72999954,59.09999847
Desmophyllum pertusum,8.115,64.1083
Desmophyllum dianthus,-8.125,47.74200058
Desmophyllum pertusum,-9.130000114,62.02999878
Desmophyllum pertusum,-79.61402,28.04135
Desmophyllum pertusum,-119.47409,33.92028
Desmophyllum pertusum,-12.76000023,52.13999939
Desmophyllum dianthus,178.4483,-35.8608
Desmophyllum dianthus,-11.75,51.45000076
Desmophyllum pertusum,-79.76683,28.38922
Desmophyllum pertusum,-28.98999977,37.52000046
Desmophyllum dianthus,8.75,44
Desmophyllum,167.6833038,-32.34999847
Desmophyllum pertusum,-17,15.55000019
Desmophyllum pertusum,-79.61584,28.31998
Desmophyllum pertusum,-79.61546,28.32186
Desmophyllum dianthus,173,-53.00999832
Desmophyllum dianthus,-73.86669922,-43.93330002
Desmophyllum dianthus,173.8500061,-39
Desmophyllum pertusum,-13.05000019,57.40999985
Desmophyllum dianthus,-119.48266,33.91842
Desmophyllum pertusum,-79.62265,28.79086
Desmophyllum pertusum,-64.75,32.33300018
Desmophyllum pertusum,-15.82500029,59.25
Desmophyllum pertusum,10.738,59.0753
Desmophyllum pertusum,-15,55
Desmophyllum pertusum,-79.69000244,28.78000069
Desmophyllum pertusum,-12.64999962,60.43000031
Desmophyllum pertusum,5.905706531,62.44943433
Desmophyllum,-125.01321,48.25793
Desmophyllum pertusum,9.199999809,67.20999908
Desmophyllum pertusum,-79.75155,28.32178
Desmophyllum pertusum,-11.75,51.43999863
Desmophyllum pertusum,-79.75164,28.32067
Desmophyllum pertusum,-84.72752,26.20465
Desmophyllum pertusum,-7,47
Desmophyllum pertusum,-79.61377,28.03963
Desmophyllum,-125.1777,48.14409
Desmophyllum,165.965167,-46.017217
Desmophyllum dianthus,-15.77999973,55.5
Desmophyllum pertusum,-17.28000069,10.11999989
Desmophyllum pertusum,3.130000114,42.49000168
Desmophyllum pertusum,-79.6136,28.03971
Desmophyllum dianthus,-28.95000076,37.56999969
Desmophyllum pertusum,14.37838684,68.92493004
Desmophyllum pertusum,7.940000057,64.05000305
Desmophyllum pertusum,7.9475,63.9623
Desmophyllum pertusum,-8.670000076,61
Desmophyllum dianthus,178.1333313,-39.99499893
Desmophyllum pertusum,-88.01667,29.15
Desmophyllum pertusum,10.7943,59.0943
Desmophyllum pertusum,-14.32999992,57.77999878
Desmophyllum pertusum,-79.61576,28.31991
Desmophyllum,179.416702,-43.849998
Desmophyllum pertusum,-14.80000019,63.59999847
Desmophyllum dianthus,-174.445333,-44.165
Desmophyllum pertusum,14.35543674,68.92889472
Desmophyllum,-125.01303,48.25835
Desmophyllum pertusum,-22.90999985,15.89999962
Desmophyllum pertusum,6.049213,63.885513
Desmophyllum pertusum,14.48564005,68.88249089
Desmophyllum pertusum,7.8,63.9333
Desmophyllum pertusum,-84.7324,26.18526
Desmophyllum dianthus,149.833,-39.15
Desmophyllum pertusum,9.399999619,64.79000092
Desmophyllum pertusum,-9.875,60.81999969
Desmophyllum pertusum,-79.44999695,29.28300095
Desmophyllum pertusum,8.029999733,64.08000183
Desmophyllum,-125.01289,48.2569
Desmophyllum dianthus,9.604999542,43.22499847
Desmophyllum,148.5513,-47.51767
Desmophyllum dianthus,-68.84999847,-59.72999954
Desmophyllum pertusum,10.795,59.1007
Desmophyllum pertusum,-13.14999962,60.47000122
Desmophyllum dianthus,-16.09000015,55.43999863
Desmophyllum pertusum,-79.79978,25.95035
Desmophyllum pertusum,5.2508,63.2323
Desmophyllum pertusum,-84.73128,26.20456
Desmophyllum dianthus,151.3800049,-34.34999847
Desmophyllum pertusum,7.874099,62.987164
Desmophyllum dianthus,151.333,-33.833
Desmophyllum dianthus,178.0691667,-40.0215
Desmophyllum pertusum,-79.75936,28.32108
Desmophyllum dianthus,-179.0099945,-43.75
Desmophyllum dianthus,-118.3399963,32.75999832
Desmophyllum pertusum,11.11999989,66.95999908
Desmophyllum pertusum,-79.62305,28.79307
Desmophyllum dianthus,-8.220000267,48.11999893
Desmophyllum dianthus,10.43000031,40.88000107
Desmophyllum pertusum,-4,46
Desmophyllum pertusum,4.238076,62.75957
Desmophyllum dianthus,158.9100037,-53.90999985
Desmophyllum pertusum,14.40698444,68.92328515
Desmophyllum dianthus,-119.45957,33.95136
Desmophyllum dianthus,-174.721167,-44.136
Desmophyllum pertusum,8.020000458,64.06999969
Desmophyllum pertusum,-79.76662,28.38923
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,-118.3000031,28.89999962
Desmophyllum pertusum,18.573855,70.75383
Desmophyllum pertusum,3.6167,62.6167
Desmophyllum pertusum,-79.61288,28.03853
Desmophyllum dianthus,-81.95,23.9
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,-79.24975,31.68349
Desmophyllum pertusum,-16.55332947,32.43999863
Desmophyllum dianthus,-129.8000031,-54.81000137
Desmophyllum pertusum,-84.72772,26.20462
Desmophyllum pertusum,-125.0971,48.10576
Desmophyllum,-125.01307,48.25801
Desmophyllum pertusum,-11.55,29.22166667
Desmophyllum pertusum,-84.72887,26.20468
Desmophyllum,-125.01334,48.2576
Desmophyllum pertusum,-79.56667328,27.28333092
Desmophyllum dianthus,-72.82330322,-43.7038002
Desmophyllum pertusum,-79.7662,28.38845
Desmophyllum pertusum,-10.75,57.40000153
Desmophyllum dianthus,149.833,-39.15
Desmophyllum pertusum,-13.93000031,57.91500092
Desmophyllum dianthus,-178.65,-43.06666667
Desmophyllum dianthus,-119.48686,33.92166
Desmophyllum,-125.21054,48.15859
Desmophyllum dianthus,-178,-44.4
Desmophyllum,-125.18232,48.14262
Desmophyllum,-125.01317,48.25795
Desmophyllum dianthus,-117.97537,32.64452
Desmophyllum dianthus,-117.98652,32.65264
Desmophyllum,-125.01324,48.25696
Desmophyllum dianthus,-13,36.5
Desmophyllum pertusum,-1.179999948,61.41999817
Desmophyllum pertusum,9.4125,67.5045
Desmophyllum pertusum,-94.08300018,18.93300056
Desmophyllum pertusum,-79.75156,28.32155
Desmophyllum pertusum,-84.75933,26.33508
Desmophyllum pertusum,-118.1999969,33.29999924
Desmophyllum pertusum,-15.63000011,55.52000046
Desmophyllum pertusum,-11.51000023,55.18000031
Desmophyllum pertusum,-7.130000114,35.68000031
Desmophyllum pertusum,-75.89125,34.18053
Desmophyllum pertusum,-5.71999979,61.72000122
Desmophyllum dianthus,159.71666,-24.681833
Desmophyllum dianthus,179.6600037,-43.54999924
Desmophyllum pertusum,-84.59781,25.67607
Desmophyllum dianthus,166.9700012,-45.29999924
Desmophyllum pertusum,-79.6226,28.7903
Desmophyllum pertusum,14.36851795,68.93721321
Desmophyllum pertusum,21.0421,70.4228
Desmophyllum dianthus,-117.77155,32.73766
Desmophyllum pertusum,9.288341,67.451617
Desmophyllum pertusum,9.329999924,63.61000061
Desmophyllum pertusum,5.5867,59.8033
Desmophyllum striatum,-77.18000031,24.03000069
Desmophyllum pertusum,20.9652,70.428
Desmophyllum dianthus,170.9199982,-33.63000107
Desmophyllum pertusum,-14,53.75
Desmophyllum pertusum,-13.08333302,60.38333511
Desmophyllum dianthus,151.4299927,-34.29999924
Desmophyllum dianthus,167.8329926,-51.09999847
Desmophyllum pertusum,21.32999992,71.02999878
Desmophyllum pertusum,14.43253189,68.91299658
Desmophyllum pertusum,18.38999939,39.45500183
Desmophyllum pertusum,-84.72899,26.2048
Desmophyllum pertusum,-84.7556,26.33541
Desmophyllum pertusum,14.37860594,68.93940166
Desmophyllum pertusum,-77.482,32.26394
Desmophyllum dianthus,-178,-30.5
Desmophyllum pertusum,7.9183,64.1883
Desmophyllum dianthus,173.2200012,-44.25
Desmophyllum dianthus,172.8399963,-31.51000023
Desmophyllum pertusum,-79.6146,28.04153
Desmophyllum dianthus,170.533333,-46.466667
Desmophyllum pertusum,8.779999733,67.01000214
Desmophyllum pertusum,14.259273,69.01771
Desmophyllum pertusum,-15.78999996,55.49000168
Desmophyllum dianthus,-29.332,39.592
Desmophyllum pertusum,11.150191,67.731875
Desmophyllum pertusum,-89.71667,28.06667
Desmophyllum,-87.16388702,5.408329964
Desmophyllum pertusum,-79.75201,28.32163
Desmophyllum pertusum,6.03000021,59.38000107
Desmophyllum,-125.01292,48.25622
Desmophyllum pertusum,-79.72336,28.45857
Desmophyllum dianthus,-11.77,36.57
Desmophyllum dianthus,-176,-42.8
Desmophyllum,-125.01349,48.2569
Desmophyllum dianthus,158.8666667,-59.02416667
Desmophyllum,-125.01325,48.25696
Desmophyllum pertusum,-84.7318,26.19648
Desmophyllum pertusum,-14.47999954,57.59999847
Desmophyllum dianthus,176.3200073,-44.11000061
Desmophyllum pertusum,-8.659999847,61.35499954
Desmophyllum dianthus,-20.83300018,13.05000019
Desmophyllum pertusum,10.78999996,59.09000015
Desmophyllum pertusum,-28.12999916,38.75999832
Desmophyllum pertusum,9.7333,63.65
Desmophyllum pertusum,10.72000027,59.09000015
Desmophyllum dianthus,-119.46255,33.95267
Desmophyllum pertusum,-119.30226,34.03779
Desmophyllum pertusum,-71.83333588,12.57166672
Desmophyllum pertusum,-14.89999962,53.09000015
Desmophyllum pertusum,-79.75939,28.3211
Desmophyllum pertusum,-84.72839,26.2073
Desmophyllum pertusum,14.39282649,68.9184744
Desmophyllum dianthus,-12.67000008,29.81999969
Desmophyllum pertusum,-79.94999695,25.79999924
Desmophyllum pertusum,11.11999989,66.97000122
Desmophyllum,-125.09709,48.10533
Desmophyllum dianthus,-174.552167,-44.175
Desmophyllum pertusum,11.138,66.968
Desmophyllum,134.5238342,7.273499966
Desmophyllum pertusum,-15.18000031,56.25999832
Desmophyllum,-125.09249,48.12911
Desmophyllum dianthus,178.525,-35.36433333
Desmophyllum pertusum,-119.47271,33.91948
Desmophyllum dianthus,178.8000031,-35.41999817
Desmophyllum,-125.01321,48.25763
Desmophyllum dianthus,163.9799957,-49.83000183
Desmophyllum pertusum,3.539999962,62.59999847
Desmophyllum dianthus,168.377609,-24.912849
Desmophyllum pertusum,-79.61315,28.03914
Desmophyllum pertusum,-15.82999992,55.47999954
Desmophyllum pertusum,-79.75906,28.32027
Desmophyllum dianthus,-72.65000153,38.75
Desmophyllum pertusum,14.43000031,68.91000366
Desmophyllum dianthus,166.8500061,-49.18000031
Desmophyllum dianthus,172.8500061,-31.51000023
Desmophyllum pertusum,10.72999954,59.06999969
Desmophyllum dianthus,-178.3899994,-30.30999947
Desmophyllum pertusum,7.95,63.8833
Desmophyllum dianthus,-119.4592,33.95123
Desmophyllum pertusum,-79.61796,28.27471
Desmophyllum pertusum,-79.72315,28.45786
Desmophyllum dianthus,8.590000153,43.31999969
Desmophyllum dianthus,167.7299957,-50.68000031
Desmophyllum pertusum,-79.69999695,31.05999947
Desmophyllum dianthus,-117.41502,32.64776
Desmophyllum pertusum,-79.72339,28.45846
Desmophyllum dianthus,-11.30000019,61.06666565
Desmophyllum pertusum,-9.93999958,60.86999893
Desmophyllum pertusum,7.900000095,64.02999878
Desmophyllum dianthus,176.556198,-41.2952
Desmophyllum dianthus,-179.9844208,-42.78450012
Desmophyllum pertusum,-13.25,57.06000137
Desmophyllum pertusum,-84.75,27.22999954
Desmophyllum dianthus,165.7700043,-46.72000122
Desmophyllum pertusum,162.0099945,-51
Desmophyllum pertusum,-79.3133,27.0667
Desmophyllum pertusum,6.5496,65.0053
Desmophyllum pertusum,-6,47
Desmophyllum pertusum,7.880000114,63.93000031
Desmophyllum pertusum,-75.78659,34.32393
Desmophyllum pertusum,-12.77000046,52.15000153
Desmophyllum dianthus,163.4821667,-50.0905
Desmophyllum,-125.17723,48.14404
Desmophyllum dianthus,-117.4155,32.64758
Desmophyllum dianthus,179.879667,-43.670833
Desmophyllum pertusum,-79.58999634,27.02000046
Desmophyllum pertusum,-15.33500004,59.28499985
Desmophyllum pertusum,10.50747822,63.60458208
Desmophyllum,-125.01213,48.25616
Desmophyllum pertusum,-78.31999969,31.82999992
Desmophyllum dianthus,-33,57.45999908
Desmophyllum pertusum,5.4267,59.7467
Desmophyllum pertusum,-84.7328,26.20426
Desmophyllum pertusum,4.902232,62.892987
Desmophyllum pertusum,-15,55
Desmophyllum dianthus,-79.98000336,23.32999992
Desmophyllum dianthus,179.8797,-43.6708
Desmophyllum pertusum,5.7242,63.5133
Desmophyllum pertusum,16.18000031,69.69999695
Desmophyllum pertusum,-79.62077,28.79207
Desmophyllum pertusum,-12.77000046,52.15000153
Desmophyllum pertusum,-79.75867,28.32099
Desmophyllum dianthus,147.1000061,-44.25999832
Desmophyllum pertusum,8.630000114,65.58000183
Desmophyllum pertusum,4.429999828,60.75999832
Desmophyllum pertusum,-91.54860687,27.71221924
Desmophyllum pertusum,14.40391932,68.91964528
Desmophyllum pertusum,-79.76684,28.38906
Desmophyllum pertusum,-12.77999973,52.15000153
Desmophyllum dianthus,-174.7248333,-44.14283333
Desmophyllum dianthus,-119.5100021,33.95999908
Desmophyllum pertusum,8,62.98
Desmophyllum dianthus,167.861694,-44.630001
Desmophyllum pertusum,-79.75896,28.32047
Desmophyllum,-125.01322,48.25695
Desmophyllum pertusum,-13.05000019,52.29999924
Desmophyllum pertusum,-15,55
Desmophyllum pertusum,21.0291,70.4211
Desmophyllum dianthus,-26.82999992,38.51499939
Desmophyllum pertusum,14.37773441,68.93882139
Desmophyllum pertusum,5.800000191,63.59000015
Desmophyllum pertusum,-119.13835,33.7097
Desmophyllum pertusum,-6.949999809,47.40000153
Desmophyllum pertusum,9.25,65.73000336
Desmophyllum pertusum,-7.301670074,47.57500076
Desmophyllum,-125.18213,48.14268
Desmophyllum pertusum,-8,48
Desmophyllum pertusum,-77.66806,32.01725
Desmophyllum pertusum,14.44234834,68.91284047
Desmophyllum dianthus,158.75,-56.66999817
Desmophyllum pertusum,-79.41643,27.15864
Desmophyllum pertusum,-23.03000069,15.27999973
Desmophyllum,-125.17768,48.14434
Desmophyllum pertusum,16.04999924,69.68000031
Desmophyllum pertusum,-88.37699,29.0691
Desmophyllum pertusum,14.39999962,68.91999817
Desmophyllum,170.2167053,-53.09170151
Desmophyllum pertusum,-79.03299713,31.7329998
Desmophyllum pertusum,14.35871857,68.92938149
Desmophyllum,-125.09722,48.10722
Desmophyllum pertusum,-77.66000366,32.02999878
Desmophyllum pertusum,-79.72347,28.45862
Desmophyllum pertusum,-66.74937,40.69991
Desmophyllum pertusum,14.35609923,68.90625496
Desmophyllum pertusum,-77.66000366,32.02999878
Desmophyllum pertusum,-79.33333,27.06667
Desmophyllum pertusum,9.279999733,64.94999695
Desmophyllum pertusum,11.47000027,37.50999832
Desmophyllum dianthus,-31.82999992,58.40999985
Desmophyllum dianthus,175.19986,-31.298586
Desmophyllum dianthus,-73.56999969,-47.81999969
Desmophyllum pertusum,7.329999924,65.36000061
Desmophyllum pertusum,-25.43000031,38.02999878
Desmophyllum dianthus,167.991989,-23.678717
Desmophyllum,-125.01126,48.24295
Desmophyllum,-121.91278,36.23291
Desmophyllum pertusum,10.96000004,58.83000183
Desmophyllum,-125.01343,48.25692
Desmophyllum dianthus,178.144501,-40.040298
Desmophyllum dianthus,15.07999992,-28.79999924
Desmophyllum pertusum,6.6113,64.6166
Desmophyllum pertusum,-79.40477,27.00031
Desmophyllum pertusum,-88.01000214,29.15999985
Desmophyllum pertusum,-84.73205,26.18504
Desmophyllum pertusum,-79.61824,28.27532
Desmophyllum pertusum,-77.47414,32.26762
Desmophyllum pertusum,-84.73213,26.20377
Desmophyllum pertusum,-84.7594,26.33425
Desmophyllum dianthus,-179.7333374,-43.90000153
Desmophyllum pertusum,9.464023,65.154416
Desmophyllum,-125.09706,48.10432
Desmophyllum dianthus,148.6399994,-41.97000122
Desmophyllum pertusum,7.627256574,65.70220769
Desmophyllum pertusum,-11.77999973,42.77999878
Desmophyllum dianthus,-119.46538,33.95459
Desmophyllum pertusum,-79.61476,28.04157
Desmophyllum pertusum,10.51512297,63.60121629
Desmophyllum dianthus,178.8800049,-49.65999985
Desmophyllum pertusum,3.9583,62.6533
Desmophyllum dianthus,-176.8099976,-44.38000107
Desmophyllum,-121.91163,36.23512
Desmophyllum pertusum,14.45211573,68.89695635
Desmophyllum,-125.17722,48.14404
Desmophyllum pertusum,7.860000134,65.75
Desmophyllum,166.602667,-49.42
Desmophyllum,-125.01303,48.25835
Desmophyllum dianthus,-118.40767,32.72122
Desmophyllum pertusum,-1.629999995,61.16999817
Desmophyllum pertusum,8,62.95000076
Desmophyllum pertusum,14.32765881,68.94068637
Desmophyllum pertusum,-15,55
Desmophyllum pertusum,-84.73151,26.20448
Desmophyllum pertusum,-50.1,-32.15
Desmophyllum pertusum,5.670000076,63.5
Desmophyllum dianthus,-13,52
Desmophyllum pertusum,9.617436,67.542937
Desmophyllum dianthus,132.875,-5.4867
Desmophyllum dianthus,-31.61000061,58.33000183
Desmophyllum pertusum,-12.85999966,60.31000137
Desmophyllum pertusum,8.149999619,64.12000275
Desmophyllum dianthus,-28.12999916,38.75999832
Desmophyllum pertusum,-11.76000023,51.41999817
Desmophyllum pertusum,-91.55,27.7
Desmophyllum,-125.01315,48.25767
Desmophyllum dianthus,-119.47323,33.9213
Desmophyllum pertusum,-15,55
Desmophyllum pertusum,-84.73206,26.19892
Desmophyllum,-125.0969,48.10647
Desmophyllum pertusum,-79.6155,28.32244
Desmophyllum pertusum,5.631621,63.716648
Desmophyllum pertusum,13,66.41000366
Desmophyllum pertusum,14.26011875,69.01690308
Desmophyllum pertusum,5.93354,64.015994
Desmophyllum dianthus,164.5,-49.02000046
Desmophyllum pertusum,-79.61637,28.77545
Desmophyllum dianthus,173.9640045,-34.1641655
Desmophyllum pertusum,-14.97999954,56.56000137
Desmophyllum pertusum,-88.38771,29.08477
Desmophyllum dianthus,10.39999962,40.84999847
Desmophyllum dianthus,-118.40875,32.72435
Desmophyllum dianthus,-9.729999542,48.43000031
Desmophyllum dianthus,-179.9095,-42.718333
Desmophyllum pertusum,-11.77999973,42.77000046
Desmophyllum pertusum,10.51000023,67.16000366
Desmophyllum pertusum,14.39898149,68.92473461
Desmophyllum,-125.01291,48.25905
Desmophyllum pertusum,-84.73081,26.18831
Desmophyllum,-125.09758,48.10716
Desmophyllum dianthus,-28.79999924,38.5
Desmophyllum pertusum,20.96999931,70.43000031
Desmophyllum dianthus,-117.44894,32.642
Desmophyllum pertusum,-5,46
Desmophyllum pertusum,8.659999847,65.16999817
Desmophyllum pertusum,-8.579999924,61.5
Desmophyllum pertusum,-79.75116,28.32216
Desmophyllum pertusum,-79.61547,28.32395
Desmophyllum dianthus,-28.97999954,33.18999863
Desmophyllum pertusum,-8,48
Desmophyllum pertusum,-5.570000172,61.93000031
Desmophyllum pertusum,-10.40999985,60.84999847
Desmophyllum dianthus,-11.68999958,51.38999939
Desmophyllum dianthus,-87.16893005,29.47258949
Desmophyllum pertusum,-11.75,51.45000076
Desmophyllum dianthus,167.41,-22.44167
Desmophyllum pertusum,11.11999989,59.00999832
Desmophyllum pertusum,-77.58000183,31.79999924
Desmophyllum pertusum,-13.85999966,57.90999985
Desmophyllum pertusum,-79.76057,28.31955
Desmophyllum,-125.17768,48.14434
Desmophyllum dianthus,151.3833,-34.3667
Desmophyllum pertusum,14.40714473,68.91496872
Desmophyllum pertusum,5.550000191,63.31999969
Desmophyllum pertusum,8.670000076,65.16999817
Desmophyllum pertusum,-84.73252,26.19855
Desmophyllum pertusum,-79.75849,28.3199
Desmophyllum pertusum,5.946379,64.618469
Desmophyllum pertusum,-12.67000008,60.79000092
Desmophyllum pertusum,-12.80000019,60.31666565
Desmophyllum dianthus,-9.300000191,33.09000015
Desmophyllum dianthus,176.8300018,-37.25
Desmophyllum pertusum,6.590000153,64.62000275
Desmophyllum pertusum,-14.31000042,58.04999924
Desmophyllum pertusum,-119.30224,34.0378
Desmophyllum pertusum,9.3862,63.6085
Desmophyllum pertusum,-84.72887,26.20472
Desmophyllum dianthus,-119.07414,32.70216
Desmophyllum pertusum,-5,46
Desmophyllum pertusum,-8,48
Desmophyllum dianthus,175.3300018,-43.86000061
Desmophyllum pertusum,7.655471675,65.71800942
Desmophyllum pertusum,-125.17717,48.14401
Desmophyllum pertusum,-79.61648,28.7757
Desmophyllum pertusum,-12.69999981,60.54999924
Desmophyllum pertusum,-25.67000008,37.88000107
Desmophyllum pertusum,14.38745516,68.93312408
Desmophyllum pertusum,-12.74499989,52.41500092
Desmophyllum pertusum,-4,46
Desmophyllum pertusum,-25.67,37.17
Desmophyllum pertusum,7.8667,63.9167
Desmophyllum pertusum,8.0173,64.0737
Desmophyllum dianthus,-62.41999817,33.59999847
Desmophyllum pertusum,-79.83934784,26.09494972
Desmophyllum pertusum,6.6156,64.621
Desmophyllum,-125.2113,48.15712
Desmophyllum pertusum,8.175000191,64.12999725
Desmophyllum dianthus,-174.554833,-44.159667
Desmophyllum pertusum,8.220000267,66.90000153
Desmophyllum dianthus,-72.06700134,39.36999893
Desmophyllum pertusum,-12.96000004,60.36000061
Desmophyllum pertusum,-79.7666,28.38914
Desmophyllum pertusum,6.1667,63.8
Desmophyllum pertusum,-13.5,57.97999954
Desmophyllum pertusum,14.37261697,68.94565024
Desmophyllum pertusum,-5.25,61.08000183
Desmophyllum pertusum,7.8655,63.9068
Desmophyllum dianthus,-179.5,-48.33000183
Desmophyllum dianthus,-157.3800049,21.20000076
Desmophyllum pertusum,-44.43000031,-24.89999962
Desmophyllum pertusum,7.809999943,65.83999634
Desmophyllum pertusum,-88.01166,29.16433
Desmophyllum dianthus,162.0200043,-51
Desmophyllum pertusum,-125.01127,48.24295
Desmophyllum pertusum,-119.47349,33.92017
Desmophyllum pertusum,-16.06999969,55.43999863
Desmophyllum pertusum,-1.054999948,61.33000183
Desmophyllum dianthus,-119.47992,33.92063
Desmophyllum pertusum,-91.75595093,27.69209862
Desmophyllum pertusum,-12.60416698,60.4375
Desmophyllum dianthus,150.116,-37.066
Desmophyllum pertusum,-6.050000191,59.79999924
Desmophyllum,-125.01293,48.25872
Desmophyllum pertusum,-12.75,60.56666565
Desmophyllum dianthus,-117.41826,32.65424
Desmophyllum pertusum,-89.70999908,28.05999947
Desmophyllum,-125.0127,48.25626
Desmophyllum pertusum,9.239999771,65.02999878
Desmophyllum dianthus,166.6300049,-16.03000069
Desmophyllum dianthus,163.4821667,-50.0905
Desmophyllum pertusum,14.38930288,68.90144134
Desmophyllum pertusum,-8,48
Desmophyllum dianthus,-119.48631,33.9212
Desmophyllum pertusum,-13.14999962,60.38000107
Desmophyllum pertusum,-79.62227,28.79262
Desmophyllum pertusum,14.36159158,68.9313911
Desmophyllum dianthus,-178.601667,-44.455
Desmophyllum pertusum,-84.72833,26.20466
Desmophyllum pertusum,11.11999989,66.97000122
Desmophyllum pertusum,14.4069628,68.92409156
Desmophyllum pertusum,9.079999924,63.45000076
Desmophyllum dianthus,-17.04999924,32.56999969
Desmophyllum pertusum,14.38971176,68.9230314
Desmophyllum pertusum,-6.199999809,59.68000031
Desmophyllum pertusum,14.47045345,68.895638
Desmophyllum,-125.01321,48.25872
Desmophyllum,-74.59999847,-48.15000153
Desmophyllum pertusum,-79.75183,28.32023
Desmophyllum pertusum,22.6917,70.25
Desmophyllum pertusum,-8,48
Desmophyllum dianthus,-28.94000053,37.56000137
Desmophyllum dianthus,179.5366669,-43.48332977
Desmophyllum pertusum,-121.89798,36.75995
Desmophyllum pertusum,-14.77999973,57.38999939
Desmophyllum pertusum,5.139999866,63.08000183
Desmophyllum pertusum,7.940000057,64.04000092
Desmophyllum pertusum,5.563,59.834
Desmophyllum pertusum,9.260000229,65.02999878
Desmophyllum pertusum,6.590000153,64.61000061
Desmophyllum pertusum,8.149799,66.869061
Desmophyllum pertusum,-15.52999973,55.61000061
Desmophyllum,-125.09733,48.105
Desmophyllum dianthus,171.916702,-34.0833
